ImagePath,Label,Mode
data/Archive/BadData1/620.png,0.0,train
data/Archive/BadData1/519.png,0.0,train
data/Archive/BadData1/500.png,0.0,train
data/Archive/BadData1/522.png,0.0,train
data/Archive/BadData1/505.png,0.0,train
data/Archive/BadData1/218.png,0.0,val
data/Archive/BadData1/712.png,0.0,train
data/Archive/BadData1/52.png,0.0,val
data/Archive/BadData1/873.png,0.0,val
data/Archive/BadData1/198.png,0.0,val
data/Archive/BadData1/403.png,0.0,train
data/Archive/BadData1/22.png,0.0,val
data/Archive/BadData1/270.png,0.0,train
data/Archive/BadData1/78.png,0.0,train
data/Archive/BadData1/857.png,0.0,train
data/Archive/BadData1/689.png,0.0,train
data/Archive/BadData1/253.png,0.0,val
data/Archive/BadData1/429.png,0.0,train
data/Archive/BadData1/614.png,0.0,train
data/Archive/BadData1/639.png,0.0,val
data/Archive/BadData1/578.png,0.0,val
data/Archive/BadData1/18.png,0.0,val
data/Archive/BadData1/251.png,0.0,val
data/Archive/BadData1/92.png,0.0,val
data/Archive/BadData1/881.png,0.0,train
data/Archive/BadData1/910.png,0.0,train
data/Archive/BadData1/397.png,0.0,train
data/Archive/BadData1/287.png,0.0,train
data/Archive/BadData1/798.png,0.0,val
data/Archive/BadData1/687.png,0.0,val
data/Archive/BadData1/54.png,0.0,train
data/Archive/BadData1/178.png,0.0,train
data/Archive/BadData1/710.png,0.0,val
data/Archive/BadData1/926.png,0.0,train
data/Archive/BadData1/420.png,0.0,val
data/Archive/BadData1/768.png,0.0,val
data/Archive/BadData1/828.png,0.0,val
data/Archive/BadData1/991.png,0.0,train
data/Archive/BadData1/291.png,0.0,val
data/Archive/BadData1/896.png,0.0,train
data/Archive/BadData1/386.png,0.0,val
data/Archive/BadData1/338.png,0.0,train
data/Archive/BadData1/650.png,0.0,val
data/Archive/BadData1/803.png,0.0,train
data/Archive/BadData1/968.png,0.0,train
data/Archive/BadData1/553.png,0.0,train
data/Archive/BadData1/852.png,0.0,train
data/Archive/BadData1/637.png,0.0,train
data/Archive/BadData1/863.png,0.0,train
data/Archive/BadData1/481.png,0.0,train
data/Archive/BadData1/67.png,0.0,train
data/Archive/BadData1/163.png,0.0,val
data/Archive/BadData1/453.png,0.0,val
data/Archive/BadData1/945.png,0.0,val
data/Archive/BadData1/557.png,0.0,train
data/Archive/BadData1/277.png,0.0,val
data/Archive/BadData1/888.png,0.0,train
data/Archive/BadData1/301.png,0.0,val
data/Archive/BadData1/970.png,0.0,train
data/Archive/BadData1/636.png,0.0,train
data/Archive/BadData1/390.png,0.0,val
data/Archive/BadData1/794.png,0.0,train
data/Archive/BadData1/350.png,0.0,val
data/Archive/BadData1/757.png,0.0,val
data/Archive/BadData1/883.png,0.0,train
data/Archive/BadData1/643.png,0.0,val
data/Archive/BadData1/769.png,0.0,val
data/Archive/BadData1/406.png,0.0,val
data/Archive/BadData1/872.png,0.0,train
data/Archive/BadData1/530.png,0.0,train
data/Archive/BadData1/549.png,0.0,val
data/Archive/BadData1/676.png,0.0,train
data/Archive/BadData1/534.png,0.0,val
data/Archive/BadData1/309.png,0.0,train
data/Archive/BadData1/206.png,0.0,train
data/Archive/BadData1/596.png,0.0,train
data/Archive/BadData1/58.png,0.0,val
data/Archive/BadData1/997.png,0.0,train
data/Archive/BadData1/155.png,0.0,train
data/Archive/BadData1/6.png,0.0,train
data/Archive/BadData1/203.png,0.0,train
data/Archive/BadData1/372.png,0.0,train
data/Archive/BadData1/900.png,0.0,train
data/Archive/BadData1/364.png,0.0,train
data/Archive/BadData1/792.png,0.0,train
data/Archive/BadData1/698.png,0.0,val
data/Archive/BadData1/492.png,0.0,train
data/Archive/BadData1/917.png,0.0,val
data/Archive/BadData1/887.png,0.0,val
data/Archive/BadData1/706.png,0.0,train
data/Archive/BadData1/847.png,0.0,train
data/Archive/BadData1/665.png,0.0,train
data/Archive/BadData1/772.png,0.0,val
data/Archive/BadData1/721.png,0.0,train
data/Archive/BadData1/770.png,0.0,val
data/Archive/BadData1/660.png,0.0,train
data/Archive/BadData1/281.png,0.0,val
data/Archive/BadData1/934.png,0.0,train
data/Archive/BadData1/967.png,0.0,train
data/Archive/BadData1/891.png,0.0,train
data/Archive/BadData1/5.png,0.0,train
data/Archive/BadData1/455.png,0.0,train
data/Archive/BadData1/837.png,0.0,train
data/Archive/BadData1/691.png,0.0,train
data/Archive/BadData1/164.png,0.0,train
data/Archive/BadData1/829.png,0.0,train
data/Archive/BadData1/378.png,0.0,val
data/Archive/BadData1/476.png,0.0,train
data/Archive/BadData1/928.png,0.0,val
data/Archive/BadData1/144.png,0.0,val
data/Archive/BadData1/99.png,0.0,train
data/Archive/BadData1/410.png,0.0,train
data/Archive/BadData1/824.png,0.0,val
data/Archive/BadData1/85.png,0.0,train
data/Archive/BadData1/418.png,0.0,train
data/Archive/BadData1/400.png,0.0,val
data/Archive/BadData1/388.png,0.0,train
data/Archive/BadData1/472.png,0.0,train
data/Archive/BadData1/448.png,0.0,val
data/Archive/BadData1/682.png,0.0,train
data/Archive/BadData1/109.png,0.0,train
data/Archive/BadData1/502.png,0.0,val
data/Archive/BadData1/491.png,0.0,train
data/Archive/BadData1/586.png,0.0,val
data/Archive/BadData1/629.png,0.0,train
data/Archive/BadData1/971.png,0.0,train
data/Archive/BadData1/764.png,0.0,val
data/Archive/BadData1/558.png,0.0,train
data/Archive/BadData1/989.png,0.0,val
data/Archive/BadData1/62.png,0.0,train
data/Archive/BadData1/716.png,0.0,train
data/Archive/BadData1/986.png,0.0,train
data/Archive/BadData1/152.png,0.0,train
data/Archive/BadData1/321.png,0.0,train
data/Archive/BadData1/210.png,0.0,train
data/Archive/BadData1/595.png,0.0,val
data/Archive/BadData1/533.png,0.0,train
data/Archive/BadData1/856.png,0.0,train
data/Archive/BadData1/347.png,0.0,val
data/Archive/BadData1/552.png,0.0,val
data/Archive/BadData1/166.png,0.0,train
data/Archive/BadData1/498.png,0.0,val
data/Archive/BadData1/729.png,0.0,train
data/Archive/BadData1/374.png,0.0,train
data/Archive/BadData1/516.png,0.0,train
data/Archive/BadData1/623.png,0.0,train
data/Archive/BadData1/40.png,0.0,train
data/Archive/BadData1/471.png,0.0,train
data/Archive/BadData1/666.png,0.0,train
data/Archive/BadData1/563.png,0.0,train
data/Archive/BadData1/217.png,0.0,train
data/Archive/BadData1/53.png,0.0,val
data/Archive/BadData1/704.png,0.0,train
data/Archive/BadData1/640.png,0.0,val
data/Archive/BadData1/511.png,0.0,train
data/Archive/BadData1/0.png,0.0,val
data/Archive/BadData1/306.png,0.0,val
data/Archive/BadData1/583.png,0.0,train
data/Archive/BadData1/484.png,0.0,val
data/Archive/BadData1/833.png,0.0,val
data/Archive/BadData1/50.png,0.0,train
data/Archive/BadData1/487.png,0.0,val
data/Archive/BadData1/992.png,0.0,train
data/Archive/BadData1/153.png,0.0,val
data/Archive/BadData1/796.png,0.0,train
data/Archive/BadData1/625.png,0.0,val
data/Archive/BadData1/788.png,0.0,val
data/Archive/BadData1/779.png,0.0,train
data/Archive/BadData1/783.png,0.0,train
data/Archive/BadData1/95.png,0.0,val
data/Archive/BadData1/836.png,0.0,train
data/Archive/BadData1/23.png,0.0,train
data/Archive/BadData1/615.png,0.0,train
data/Archive/BadData1/142.png,0.0,train
data/Archive/BadData1/774.png,0.0,val
data/Archive/BadData1/396.png,0.0,train
data/Archive/BadData1/334.png,0.0,train
data/Archive/BadData1/314.png,0.0,train
data/Archive/BadData1/20.png,0.0,train
data/Archive/BadData1/940.png,0.0,train
data/Archive/BadData1/826.png,0.0,train
data/Archive/BadData1/899.png,0.0,train
data/Archive/BadData1/165.png,0.0,train
data/Archive/BadData1/765.png,0.0,train
data/Archive/BadData1/138.png,0.0,train
data/Archive/BadData1/958.png,0.0,val
data/Archive/BadData1/784.png,0.0,val
data/Archive/BadData1/799.png,0.0,train
data/Archive/BadData1/853.png,0.0,train
data/Archive/BadData1/683.png,0.0,train
data/Archive/BadData1/951.png,0.0,val
data/Archive/BadData1/383.png,0.0,train
data/Archive/BadData1/83.png,0.0,val
data/Archive/BadData1/488.png,0.0,train
data/Archive/BadData1/381.png,0.0,train
data/Archive/BadData1/363.png,0.0,train
data/Archive/BadData1/759.png,0.0,train
data/Archive/BadData1/577.png,0.0,train
data/Archive/BadData1/507.png,0.0,train
data/Archive/BadData1/515.png,0.0,train
data/Archive/BadData1/761.png,0.0,val
data/Archive/BadData1/755.png,0.0,train
data/Archive/BadData1/912.png,0.0,train
data/Archive/BadData1/622.png,0.0,train
data/Archive/BadData1/212.png,0.0,val
data/Archive/BadData1/226.png,0.0,train
data/Archive/BadData1/271.png,0.0,train
data/Archive/BadData1/677.png,0.0,train
data/Archive/BadData1/538.png,0.0,train
data/Archive/BadData1/113.png,0.0,val
data/Archive/BadData1/255.png,0.0,train
data/Archive/BadData1/121.png,0.0,train
data/Archive/BadData1/215.png,0.0,train
data/Archive/BadData1/572.png,0.0,val
data/Archive/BadData1/293.png,0.0,val
data/Archive/BadData1/911.png,0.0,train
data/Archive/BadData1/908.png,0.0,train
data/Archive/BadData1/156.png,0.0,train
data/Archive/BadData1/998.png,0.0,train
data/Archive/BadData1/489.png,0.0,train
data/Archive/BadData1/72.png,0.0,val
data/Archive/BadData1/93.png,0.0,train
data/Archive/BadData1/749.png,0.0,val
data/Archive/BadData1/88.png,0.0,val
data/Archive/BadData1/161.png,0.0,val
data/Archive/BadData1/949.png,0.0,train
data/Archive/BadData1/776.png,0.0,val
data/Archive/BadData1/229.png,0.0,val
data/Archive/BadData1/646.png,0.0,val
data/Archive/BadData1/445.png,0.0,train
data/Archive/BadData1/74.png,0.0,train
data/Archive/BadData1/762.png,0.0,train
data/Archive/BadData1/838.png,0.0,train
data/Archive/BadData1/182.png,0.0,train
data/Archive/BadData1/159.png,0.0,train
data/Archive/BadData1/977.png,0.0,train
data/Archive/BadData1/231.png,0.0,train
data/Archive/BadData1/954.png,0.0,train
data/Archive/BadData1/442.png,0.0,val
data/Archive/BadData1/878.png,0.0,train
data/Archive/BadData1/537.png,0.0,train
data/Archive/BadData1/834.png,0.0,train
data/Archive/BadData1/987.png,0.0,val
data/Archive/BadData1/310.png,0.0,train
data/Archive/BadData1/529.png,0.0,val
data/Archive/BadData1/988.png,0.0,train
data/Archive/BadData1/225.png,0.0,train
data/Archive/BadData1/103.png,0.0,train
data/Archive/BadData1/685.png,0.0,train
data/Archive/BadData1/394.png,0.0,val
data/Archive/BadData1/141.png,0.0,val
data/Archive/BadData1/981.png,0.0,train
data/Archive/BadData1/286.png,0.0,train
data/Archive/BadData1/450.png,0.0,val
data/Archive/BadData1/850.png,0.0,train
data/Archive/BadData1/715.png,0.0,train
data/Archive/BadData1/858.png,0.0,train
data/Archive/BadData1/555.png,0.0,train
data/Archive/BadData1/741.png,0.0,train
data/Archive/BadData1/28.png,0.0,val
data/Archive/BadData1/575.png,0.0,train
data/Archive/BadData1/630.png,0.0,val
data/Archive/BadData1/747.png,0.0,val
data/Archive/BadData1/652.png,0.0,train
data/Archive/BadData1/711.png,0.0,train
data/Archive/BadData1/605.png,0.0,train
data/Archive/BadData1/880.png,0.0,train
data/Archive/BadData1/725.png,0.0,train
data/Archive/BadData1/305.png,0.0,train
data/Archive/BadData1/976.png,0.0,train
data/Archive/BadData1/601.png,0.0,train
data/Archive/BadData1/315.png,0.0,train
data/Archive/BadData1/832.png,0.0,val
data/Archive/BadData1/941.png,0.0,train
data/Archive/BadData1/79.png,0.0,train
data/Archive/BadData1/703.png,0.0,train
data/Archive/BadData1/598.png,0.0,val
data/Archive/BadData1/440.png,0.0,train
data/Archive/BadData1/904.png,0.0,train
data/Archive/BadData1/821.png,0.0,val
data/Archive/BadData1/316.png,0.0,val
data/Archive/BadData1/818.png,0.0,val
data/Archive/BadData1/139.png,0.0,train
data/Archive/BadData1/885.png,0.0,train
data/Archive/BadData1/157.png,0.0,val
data/Archive/BadData1/849.png,0.0,train
data/Archive/BadData1/884.png,0.0,val
data/Archive/BadData1/320.png,0.0,val
data/Archive/BadData1/497.png,0.0,train
data/Archive/BadData1/323.png,0.0,train
data/Archive/BadData1/135.png,0.0,train
data/Archive/BadData1/510.png,0.0,train
data/Archive/BadData1/345.png,0.0,train
data/Archive/BadData1/876.png,0.0,val
data/Archive/BadData1/398.png,0.0,train
data/Archive/BadData1/867.png,0.0,train
data/Archive/BadData1/437.png,0.0,train
data/Archive/BadData1/380.png,0.0,train
data/Archive/BadData1/801.png,0.0,val
data/Archive/BadData1/571.png,0.0,train
data/Archive/BadData1/982.png,0.0,train
data/Archive/BadData1/294.png,0.0,train
data/Archive/BadData1/256.png,0.0,train
data/Archive/BadData1/543.png,0.0,train
data/Archive/BadData1/524.png,0.0,train
data/Archive/BadData1/647.png,0.0,val
data/Archive/BadData1/808.png,0.0,val
data/Archive/BadData1/216.png,0.0,val
data/Archive/BadData1/228.png,0.0,train
data/Archive/BadData1/274.png,0.0,val
data/Archive/BadData1/658.png,0.0,train
data/Archive/BadData1/840.png,0.0,train
data/Archive/BadData1/667.png,0.0,train
data/Archive/BadData1/848.png,0.0,train
data/Archive/BadData1/732.png,0.0,train
data/Archive/BadData1/140.png,0.0,train
data/Archive/BadData1/73.png,0.0,val
data/Archive/BadData1/942.png,0.0,train
data/Archive/BadData1/41.png,0.0,val
data/Archive/BadData1/13.png,0.0,train
data/Archive/BadData1/366.png,0.0,train
data/Archive/BadData1/592.png,0.0,val
data/Archive/BadData1/865.png,0.0,train
data/Archive/BadData1/389.png,0.0,train
data/Archive/BadData1/46.png,0.0,train
data/Archive/BadData1/956.png,0.0,train
data/Archive/BadData1/393.png,0.0,train
data/Archive/BadData1/965.png,0.0,train
data/Archive/BadData1/786.png,0.0,val
data/Archive/BadData1/894.png,0.0,train
data/Archive/BadData1/813.png,0.0,train
data/Archive/BadData1/964.png,0.0,train
data/Archive/BadData1/87.png,0.0,train
data/Archive/BadData1/174.png,0.0,train
data/Archive/BadData1/890.png,0.0,train
data/Archive/BadData1/854.png,0.0,val
data/Archive/BadData1/740.png,0.0,train
data/Archive/BadData1/978.png,0.0,train
data/Archive/BadData1/506.png,0.0,train
data/Archive/BadData1/540.png,0.0,train
data/Archive/BadData1/648.png,0.0,train
data/Archive/BadData1/875.png,0.0,train
data/Archive/BadData1/649.png,0.0,train
data/Archive/BadData1/735.png,0.0,val
data/Archive/BadData1/739.png,0.0,train
data/Archive/BadData1/627.png,0.0,train
data/Archive/BadData1/262.png,0.0,train
data/Archive/BadData1/219.png,0.0,train
data/Archive/BadData1/285.png,0.0,train
data/Archive/BadData1/131.png,0.0,val
data/Archive/BadData1/459.png,0.0,train
data/Archive/BadData1/4.png,0.0,train
data/Archive/BadData1/545.png,0.0,train
data/Archive/BadData1/402.png,0.0,train
data/Archive/BadData1/651.png,0.0,val
data/Archive/BadData1/56.png,0.0,train
data/Archive/BadData1/546.png,0.0,train
data/Archive/BadData1/81.png,0.0,val
data/Archive/BadData1/802.png,0.0,train
data/Archive/BadData1/478.png,0.0,val
data/Archive/BadData1/684.png,0.0,train
data/Archive/BadData1/284.png,0.0,train
data/Archive/BadData1/748.png,0.0,train
data/Archive/BadData1/905.png,0.0,train
data/Archive/BadData1/304.png,0.0,train
data/Archive/BadData1/702.png,0.0,val
data/Archive/BadData1/193.png,0.0,train
data/Archive/BadData1/191.png,0.0,train
data/Archive/BadData1/307.png,0.0,val
data/Archive/BadData1/901.png,0.0,val
data/Archive/BadData1/91.png,0.0,val
data/Archive/BadData1/812.png,0.0,val
data/Archive/BadData1/882.png,0.0,val
data/Archive/BadData1/479.png,0.0,val
data/Archive/BadData1/330.png,0.0,val
data/Archive/BadData1/892.png,0.0,train
data/Archive/BadData1/973.png,0.0,val
data/Archive/BadData1/311.png,0.0,train
data/Archive/BadData1/192.png,0.0,train
data/Archive/BadData1/461.png,0.0,val
data/Archive/BadData1/199.png,0.0,val
data/Archive/BadData1/653.png,0.0,train
data/Archive/BadData1/26.png,0.0,train
data/Archive/BadData1/17.png,0.0,train
data/Archive/BadData1/842.png,0.0,val
data/Archive/BadData1/738.png,0.0,val
data/Archive/BadData1/756.png,0.0,train
data/Archive/BadData1/594.png,0.0,train
data/Archive/BadData1/335.png,0.0,train
data/Archive/BadData1/705.png,0.0,train
data/Archive/BadData1/532.png,0.0,train
data/Archive/BadData1/734.png,0.0,train
data/Archive/BadData1/308.png,0.0,train
data/Archive/BadData1/777.png,0.0,train
data/Archive/BadData1/177.png,0.0,train
data/Archive/BadData1/435.png,0.0,val
data/Archive/BadData1/143.png,0.0,train
data/Archive/BadData1/473.png,0.0,val
data/Archive/BadData1/207.png,0.0,val
data/Archive/BadData1/815.png,0.0,val
data/Archive/BadData1/361.png,0.0,train
data/Archive/BadData1/591.png,0.0,train
data/Archive/BadData1/617.png,0.0,train
data/Archive/BadData1/117.png,0.0,train
data/Archive/BadData1/972.png,0.0,train
data/Archive/BadData1/60.png,0.0,train
data/Archive/BadData1/830.png,0.0,train
data/Archive/BadData1/674.png,0.0,train
data/Archive/BadData1/791.png,0.0,train
data/Archive/BadData1/845.png,0.0,train
data/Archive/BadData1/720.png,0.0,val
data/Archive/BadData1/369.png,0.0,train
data/Archive/BadData1/966.png,0.0,val
data/Archive/BadData1/2.png,0.0,train
data/Archive/BadData1/37.png,0.0,train
data/Archive/BadData1/408.png,0.0,val
data/Archive/BadData1/645.png,0.0,val
data/Archive/BadData1/27.png,0.0,train
data/Archive/BadData1/797.png,0.0,val
data/Archive/BadData1/342.png,0.0,train
data/Archive/BadData1/299.png,0.0,train
data/Archive/BadData1/328.png,0.0,val
data/Archive/BadData1/678.png,0.0,train
data/Archive/BadData1/480.png,0.0,train
data/Archive/BadData1/708.png,0.0,val
data/Archive/BadData1/606.png,0.0,train
data/Archive/BadData1/252.png,0.0,val
data/Archive/BadData1/810.png,0.0,train
data/Archive/BadData1/240.png,0.0,train
data/Archive/BadData1/588.png,0.0,train
data/Archive/BadData1/817.png,0.0,train
data/Archive/BadData1/752.png,0.0,train
data/Archive/BadData1/264.png,0.0,train
data/Archive/BadData1/266.png,0.0,train
data/Archive/BadData1/938.png,0.0,val
data/Archive/BadData1/413.png,0.0,train
data/Archive/BadData1/877.png,0.0,val
data/Archive/BadData1/362.png,0.0,val
data/Archive/BadData1/158.png,0.0,train
data/Archive/BadData1/974.png,0.0,train
data/Archive/BadData1/902.png,0.0,val
data/Archive/BadData1/147.png,0.0,train
data/Archive/BadData1/222.png,0.0,train
data/Archive/BadData1/175.png,0.0,train
data/Archive/BadData1/375.png,0.0,train
data/Archive/BadData1/59.png,0.0,train
data/Archive/BadData1/272.png,0.0,train
data/Archive/BadData1/773.png,0.0,val
data/Archive/BadData1/446.png,0.0,val
data/Archive/BadData1/805.png,0.0,train
data/Archive/BadData1/893.png,0.0,train
data/Archive/BadData1/441.png,0.0,train
data/Archive/BadData1/962.png,0.0,val
data/Archive/BadData1/731.png,0.0,train
data/Archive/BadData1/804.png,0.0,train
data/Archive/BadData1/688.png,0.0,val
data/Archive/BadData1/432.png,0.0,train
data/Archive/BadData1/953.png,0.0,train
data/Archive/BadData1/889.png,0.0,train
data/Archive/BadData1/292.png,0.0,train
data/Archive/BadData1/869.png,0.0,train
data/Archive/BadData1/825.png,0.0,train
data/Archive/BadData1/947.png,0.0,train
data/Archive/BadData1/276.png,0.0,train
data/Archive/BadData1/775.png,0.0,train
data/Archive/BadData1/297.png,0.0,train
data/Archive/BadData1/693.png,0.0,train
data/Archive/BadData1/814.png,0.0,train
data/Archive/BadData1/44.png,0.0,val
data/Archive/BadData1/200.png,0.0,train
data/Archive/BadData1/870.png,0.0,train
data/Archive/BadData1/466.png,0.0,train
data/Archive/BadData1/36.png,0.0,val
data/Archive/BadData1/407.png,0.0,train
data/Archive/BadData1/343.png,0.0,train
data/Archive/BadData1/64.png,0.0,val
data/Archive/BadData1/771.png,0.0,val
data/Archive/BadData1/195.png,0.0,train
data/Archive/BadData1/118.png,0.0,train
data/Archive/BadData1/763.png,0.0,train
data/Archive/BadData1/565.png,0.0,val
data/Archive/BadData1/384.png,0.0,train
data/Archive/BadData1/564.png,0.0,train
data/Archive/BadData1/399.png,0.0,train
data/Archive/BadData1/474.png,0.0,train
data/Archive/BadData1/214.png,0.0,val
data/Archive/BadData1/275.png,0.0,val
data/Archive/BadData1/150.png,0.0,val
data/Archive/BadData1/526.png,0.0,val
data/Archive/BadData1/112.png,0.0,train
data/Archive/BadData1/656.png,0.0,val
data/Archive/BadData1/114.png,0.0,val
data/Archive/BadData1/477.png,0.0,train
data/Archive/BadData1/456.png,0.0,train
data/Archive/BadData1/915.png,0.0,train
data/Archive/BadData1/43.png,0.0,val
data/Archive/BadData1/654.png,0.0,val
data/Archive/BadData1/107.png,0.0,val
data/Archive/BadData1/944.png,0.0,train
data/Archive/BadData1/14.png,0.0,val
data/Archive/BadData1/186.png,0.0,train
data/Archive/BadData1/634.png,0.0,train
data/Archive/BadData1/820.png,0.0,val
data/Archive/BadData1/86.png,0.0,train
data/Archive/BadData1/3.png,0.0,val
data/Archive/BadData1/760.png,0.0,val
data/Archive/BadData1/906.png,0.0,train
data/Archive/BadData1/224.png,0.0,train
data/Archive/BadData1/806.png,0.0,train
data/Archive/BadData1/669.png,0.0,train
data/Archive/BadData1/387.png,0.0,train
data/Archive/BadData1/816.png,0.0,val
data/Archive/BadData1/145.png,0.0,val
data/Archive/BadData1/289.png,0.0,val
data/Archive/BadData1/421.png,0.0,val
data/Archive/BadData1/105.png,0.0,train
data/Archive/BadData1/655.png,0.0,train
data/Archive/BadData1/312.png,0.0,train
data/Archive/BadData1/239.png,0.0,train
data/Archive/BadData1/827.png,0.0,val
data/Archive/BadData1/616.png,0.0,train
data/Archive/BadData1/855.png,0.0,val
data/Archive/BadData1/248.png,0.0,train
data/Archive/BadData1/439.png,0.0,train
data/Archive/BadData1/29.png,0.0,val
data/Archive/BadData1/490.png,0.0,train
data/Archive/BadData1/173.png,0.0,train
data/Archive/BadData1/573.png,0.0,val
data/Archive/BadData1/234.png,0.0,train
data/Archive/BadData1/129.png,0.0,train
data/Archive/BadData1/232.png,0.0,train
data/Archive/BadData1/631.png,0.0,train
data/Archive/BadData1/613.png,0.0,train
data/Archive/BadData1/680.png,0.0,train
data/Archive/BadData1/635.png,0.0,val
data/Archive/BadData1/626.png,0.0,train
data/Archive/BadData1/996.png,0.0,train
data/Archive/BadData1/611.png,0.0,train
data/Archive/BadData1/719.png,0.0,train
data/Archive/BadData1/360.png,0.0,val
data/Archive/BadData1/427.png,0.0,train
data/Archive/BadData1/632.png,0.0,val
data/Archive/BadData1/404.png,0.0,train
data/Archive/BadData1/223.png,0.0,train
data/Archive/BadData1/898.png,0.0,train
data/Archive/BadData1/670.png,0.0,train
data/Archive/BadData1/220.png,0.0,train
data/Archive/BadData1/436.png,0.0,train
data/Archive/BadData1/581.png,0.0,train
data/Archive/BadData1/269.png,0.0,val
data/Archive/BadData1/104.png,0.0,train
data/Archive/BadData1/382.png,0.0,train
data/Archive/BadData1/184.png,0.0,train
